"Site","Monitor","Date","StartHour","Value","AppliesToNatl","AppliesToSt","CollectionMethod","QuantificationMethod"
2744,1,2005-07-09,0,3,1,1,"RP2K","GRAV"
2744,1,2005-07-12,0,12,1,1,"RP2K","GRAV"
2744,1,2005-07-15,0,11,1,1,"RP2K","GRAV"
2744,1,2005-07-18,0,9,1,1,"RP2K","GRAV"
2744,1,2005-07-21,0,1,1,1,"RP2K","GRAV"
2744,1,2005-07-24,0,8,1,1,"RP2K","GRAV"
2744,1,2005-07-30,0,9,1,1,"RP2K","GRAV"
2744,1,2005-08-02,0,11,1,1,"RP2K","GRAV"
2744,1,2005-08-08,0,12,1,1,"RP2K","GRAV"
2744,1,2005-08-11,0,11,1,1,"RP2K","GRAV"
2744,1,2005-08-14,0,12,1,1,"RP2K","GRAV"
2744,1,2005-08-17,0,11,1,1,"RP2K","GRAV"
2744,1,2005-08-20,0,7,1,1,"RP2K","GRAV"
2744,1,2005-08-23,0,10,1,1,"RP2K","GRAV"
2744,1,2005-08-26,0,10,1,1,"RP2K","GRAV"
2744,1,2005-08-29,0,6,1,1,"RP2K","GRAV"
2744,1,2005-09-01,0,11,1,1,"RP2K","GRAV"
2744,1,2005-09-04,0,8,1,1,"RP2K","GRAV"
2744,1,2005-09-07,0,6,1,1,"RP2K","GRAV"
2744,1,2005-09-10,0,7,1,1,"RP2K","GRAV"
2744,1,2005-09-13,0,6,1,1,"RP2K","GRAV"
2744,1,2005-09-16,0,10,1,1,"RP2K","GRAV"
2744,1,2005-09-19,0,9,1,1,"RP2K","GRAV"
2744,1,2005-09-22,0,15,1,1,"RP2K","GRAV"
2744,1,2005-09-25,0,5,1,1,"RP2K","GRAV"
2744,1,2005-09-28,0,11,1,1,"RP2K","GRAV"
2744,1,2005-10-01,0,5,1,1,"RP2K","GRAV"
2744,1,2005-10-04,0,3,1,1,"RP2K","GRAV"
2744,1,2005-10-07,0,12,1,1,"RP2K","GRAV"
2744,1,2005-10-10,0,1,1,1,"RP2K","GRAV"
2744,1,2005-10-13,0,5,1,1,"RP2K","GRAV"
2744,1,2005-10-16,0,1,1,1,"RP2K","GRAV"
2744,1,2005-10-19,0,11,1,1,"RP2K","GRAV"
2744,1,2005-10-22,0,15,1,1,"RP2K","GRAV"
2744,1,2005-10-25,0,5,1,1,"RP2K","GRAV"
2744,1,2005-10-28,0,6,1,1,"RP2K","GRAV"
2744,1,2005-10-31,0,6,1,1,"RP2K","GRAV"
2744,1,2005-11-03,0,3,1,1,"RP2K","GRAV"
2744,1,2005-11-06,0,4,1,1,"RP2K","GRAV"
2744,1,2005-11-09,0,7,1,1,"RP2K","GRAV"
2744,1,2005-11-12,0,4,1,1,"RP2K","GRAV"
2744,1,2005-11-15,0,3,1,1,"RP2K","GRAV"
2744,1,2005-11-18,0,11,1,1,"RP2K","GRAV"
2744,1,2005-11-21,0,9,1,1,"RP2K","GRAV"
2744,1,2005-11-24,0,12,1,1,"RP2K","GRAV"
2744,1,2005-11-27,0,5,1,1,"RP2K","GRAV"
2744,1,2005-11-30,0,5,1,1,"RP2K","GRAV"
2744,1,2005-12-03,0,3,1,1,"RP2K","GRAV"
2744,1,2005-12-06,0,4,1,1,"RP2K","GRAV"
2744,1,2005-12-07,0,34,1,1,"RP2K","GRAV"
2744,1,2005-12-09,0,13,1,1,"RP2K","GRAV"
2744,1,2005-12-12,0,13,1,1,"RP2K","GRAV"
2744,1,2005-12-15,0,12,1,1,"RP2K","GRAV"
2744,1,2005-12-18,0,4,1,1,"RP2K","GRAV"
2744,1,2005-12-20,0,14,1,1,"RP2K","GRAV"
2744,1,2005-12-24,0,5,1,1,"RP2K","GRAV"
2744,1,2005-12-27,0,4,1,1,"RP2K","GRAV"
2744,1,2005-12-30,0,10,1,1,"RP2K","GRAV"
2744,1,2006-01-02,0,4,1,1,"RP2K","GRAV"
2744,1,2006-01-05,0,6,1,1,"RP2K","GRAV"
2744,1,2006-01-08,0,2,1,1,"RP2K","GRAV"
2744,1,2006-01-11,0,23,1,1,"RP2K","GRAV"
2744,1,2006-01-14,0,4,1,1,"RP2K","GRAV"
2744,1,2006-01-17,0,15,1,1,"RP2K","GRAV"
2744,1,2006-01-20,0,9,1,1,"RP2K","GRAV"
2744,1,2006-01-23,0,2,1,1,"RP2K","GRAV"
2744,1,2006-01-26,0,2,1,1,"RP2K","GRAV"
2744,1,2006-01-29,0,7,1,1,"RP2K","GRAV"
2744,1,2006-02-01,0,9,1,1,"RP2K","GRAV"
2744,1,2006-02-04,0,3,1,1,"RP2K","GRAV"
2744,1,2006-02-07,0,6,1,1,"RP2K","GRAV"
2744,1,2006-02-10,0,6,1,1,"RP2K","GRAV"
2744,1,2006-02-13,0,5,1,1,"RP2K","GRAV"
2744,1,2006-02-16,0,5,1,1,"RP2K","GRAV"
2744,1,2006-02-19,0,5,1,1,"RP2K","GRAV"
2744,1,2006-02-22,0,10,1,1,"RP2K","GRAV"
2744,1,2006-02-25,0,22,1,1,"RP2K","GRAV"
2744,1,2006-02-28,0,1,1,1,"RP2K","GRAV"
2744,1,2006-03-03,0,1,1,1,"RP2K","GRAV"
2744,1,2006-03-06,0,1,1,1,"RP2K","GRAV"
2744,1,2006-03-09,0,2,1,1,"RP2K","GRAV"
2744,1,2006-03-12,0,3,1,1,"RP2K","GRAV"
2744,1,2006-03-18,0,1,1,1,"RP2K","GRAV"
2744,1,2006-03-21,0,3,1,1,"RP2K","GRAV"
2744,1,2006-03-24,0,1,1,1,"RP2K","GRAV"
2744,1,2006-03-27,0,3,1,1,"RP2K","GRAV"
2744,1,2006-03-29,0,1,1,1,"RP2K","GRAV"
2744,1,2006-03-30,0,2,1,1,"RP2K","GRAV"
2744,1,2006-04-02,0,1,1,1,"RP2K","GRAV"
2744,1,2006-04-08,0,1,1,1,"RP2K","GRAV"
2744,1,2006-04-11,0,2,1,1,"RP2K","GRAV"
2744,1,2006-04-14,0,3,1,1,"RP2K","GRAV"
2744,1,2006-04-17,0,2,1,1,"RP2K","GRAV"
2744,1,2006-04-20,0,7,1,1,"RP2K","GRAV"
2744,1,2006-04-26,0,7,1,1,"RP2K","GRAV"
2744,1,2006-04-29,0,7,1,1,"RP2K","GRAV"
2744,1,2006-05-02,0,6,1,1,"RP2K","GRAV"
2744,1,2006-05-05,0,9,1,1,"RP2K","GRAV"
2744,1,2006-05-08,0,7,1,1,"RP2K","GRAV"
2744,1,2006-05-11,0,9,1,1,"RP2K","GRAV"
2744,1,2006-05-14,0,10,1,1,"RP2K","GRAV"
2744,1,2006-05-17,0,1,1,1,"RP2K","GRAV"
2744,1,2006-05-20,0,3,1,1,"RP2K","GRAV"
2744,1,2006-05-23,0,4,1,1,"RP2K","GRAV"
2744,1,2006-05-26,0,3,1,1,"RP2K","GRAV"
2744,1,2006-05-29,0,3,1,1,"RP2K","GRAV"
2744,1,2006-06-01,0,3,1,1,"RP2K","GRAV"
2744,1,2006-06-04,0,3,1,1,"RP2K","GRAV"
2744,1,2006-06-07,0,6,1,1,"RP2K","GRAV"
2744,1,2006-06-10,0,8,1,1,"RP2K","GRAV"
2744,1,2006-06-13,0,5,1,1,"RP2K","GRAV"
2744,1,2006-06-16,0,9,1,1,"RP2K","GRAV"
2744,1,2006-06-19,0,4,1,1,"RP2K","GRAV"
2744,1,2006-06-22,0,6,1,1,"RP2K","GRAV"
2744,1,2006-06-25,0,9,1,1,"RP2K","GRAV"
2744,1,2006-06-28,0,8,1,1,"RP2K","GRAV"
2744,1,2006-07-01,0,6,1,1,"RP2K","GRAV"
2744,1,2006-07-04,0,8,1,1,"RP2K","GRAV"
2744,1,2006-07-07,0,7,1,1,"RP2K","GRAV"
2744,1,2006-07-10,0,7,1,1,"RP2K","GRAV"
2744,1,2006-07-13,0,7,1,1,"RP2K","GRAV"
2744,1,2006-07-16,0,7,1,1,"RP2K","GRAV"
2744,1,2006-07-19,0,11,1,1,"RP2K","GRAV"
2744,1,2006-07-22,0,8,1,1,"RP2K","GRAV"
2744,1,2006-07-25,0,10,1,1,"RP2K","GRAV"
2744,1,2006-07-28,0,6,1,1,"RP2K","GRAV"
2744,1,2006-07-31,0,7,1,1,"RP2K","GRAV"
2744,1,2006-08-03,0,13,1,1,"RP2K","GRAV"
2744,1,2006-08-06,0,7,1,1,"RP2K","GRAV"
2744,1,2006-08-09,0,10,1,1,"RP2K","GRAV"
2744,1,2006-08-12,0,7,1,1,"RP2K","GRAV"
2744,1,2006-08-15,0,7,1,1,"RP2K","GRAV"
2744,1,2006-08-18,0,9,1,1,"RP2K","GRAV"
2744,1,2006-08-21,0,8,1,1,"RP2K","GRAV"
2744,1,2006-08-24,0,10,1,1,"RP2K","GRAV"
2744,1,2006-08-27,0,8,1,1,"RP2K","GRAV"
2744,1,2006-08-30,0,6,1,1,"RP2K","GRAV"
2744,1,2006-09-02,0,9,1,1,"RP2K","GRAV"
2744,1,2006-09-05,0,8,1,1,"RP2K","GRAV"
2744,1,2006-09-08,0,10,1,1,"RP2K","GRAV"
2744,1,2006-09-11,0,15,1,1,"RP2K","GRAV"
2744,1,2006-09-22,0,11,1,1,"RP2K","GRAV"
2744,1,2006-09-23,0,4,1,1,"RP2K","GRAV"
2744,1,2006-09-24,0,7,1,1,"RP2K","GRAV"
2744,1,2006-09-26,0,11,1,1,"RP2K","GRAV"
2744,1,2006-09-27,0,11,1,1,"RP2K","GRAV"
2744,1,2006-09-29,0,13,1,1,"RP2K","GRAV"
2744,1,2006-10-02,0,10,1,1,"RP2K","GRAV"
2744,1,2006-10-05,0,10,1,1,"RP2K","GRAV"
2744,1,2006-10-06,0,11,1,1,"RP2K","GRAV"
2744,1,2006-10-08,0,5,1,1,"RP2K","GRAV"
2744,1,2006-10-11,0,9,1,1,"RP2K","GRAV"
2744,1,2006-10-14,0,10,1,1,"RP2K","GRAV"
2744,1,2006-10-17,0,3,1,1,"RP2K","GRAV"
2744,1,2006-10-20,0,9,1,1,"RP2K","GRAV"
2744,1,2006-10-23,0,15,1,1,"RP2K","GRAV"
2744,1,2006-10-26,0,8,1,1,"RP2K","GRAV"
2744,1,2006-10-29,0,14,1,1,"RP2K","GRAV"
2744,1,2006-11-01,0,50,1,1,"RP2K","GRAV"
2744,1,2006-11-04,0,7,1,1,"RP2K","GRAV"
2744,1,2006-11-07,0,15,1,1,"RP2K","GRAV"
2744,1,2006-11-10,0,6,1,1,"RP2K","GRAV"
2744,1,2006-11-13,0,15,1,1,"RP2K","GRAV"
2744,1,2006-11-16,0,11,1,1,"RP2K","GRAV"
2744,1,2006-11-19,0,8,1,1,"RP2K","GRAV"
2744,1,2006-11-22,0,7,1,1,"RP2K","GRAV"
2744,1,2006-11-25,0,13,1,1,"RP2K","GRAV"
2744,1,2006-11-28,0,4,1,1,"RP2K","GRAV"
2744,1,2006-12-01,0,7,1,1,"RP2K","GRAV"
2744,1,2006-12-04,0,13,1,1,"RP2K","GRAV"
2744,1,2006-12-07,0,17,1,1,"RP2K","GRAV"
2744,1,2006-12-10,0,3,1,1,"RP2K","GRAV"
2744,1,2006-12-13,0,16,1,1,"RP2K","GRAV"
2744,1,2006-12-16,0,5,1,1,"RP2K","GRAV"
2744,1,2006-12-19,0,25,1,1,"RP2K","GRAV"
2744,1,2006-12-22,0,6,1,1,"RP2K","GRAV"
2744,1,2006-12-25,0,33,1,1,"RP2K","GRAV"
2744,1,2006-12-28,0,1,1,1,"RP2K","GRAV"
2744,1,2006-12-31,0,30,1,1,"RP2K","GRAV"
2744,1,2007-01-03,0,18,1,1,"RP225","GRAV"
2744,1,2007-01-06,0,6,1,1,"RP225","GRAV"
2744,1,2007-01-09,0,17,1,1,"RP225","GRAV"
2744,1,2007-01-12,0,2,1,1,"RP225","GRAV"
2744,1,2007-01-15,0,7,1,1,"RP225","GRAV"
2744,1,2007-01-18,0,2,1,1,"RP225","GRAV"
2744,1,2007-01-21,0,1,1,1,"RP225","GRAV"
2744,1,2007-01-24,0,16,1,1,"RP225","GRAV"
2744,1,2007-01-27,0,30,1,1,"RP225","GRAV"
2744,1,2007-01-30,0,13,1,1,"RP225","GRAV"
2744,1,2007-02-02,0,28,1,1,"RP225","GRAV"
2744,1,2007-02-05,0,14,1,1,"RP225","GRAV"
2744,1,2007-02-11,0,11,1,1,"RP225","GRAV"
2744,1,2007-02-17,0,3,1,1,"RP225","GRAV"
2744,1,2007-02-20,0,1,1,1,"RP225","GRAV"
2744,1,2007-02-23,0,1,1,1,"RP225","GRAV"
2744,1,2007-03-04,0,5,1,1,"RP225","GRAV"
2744,1,2007-03-07,0,5,1,1,"RP225","GRAV"
2744,1,2007-03-10,0,4,1,1,"RP225","GRAV"
2744,1,2007-03-13,0,8,1,1,"RP225","GRAV"
2744,1,2007-03-16,0,8,1,1,"RP225","GRAV"
2744,1,2007-03-19,0,2,1,1,"RP225","GRAV"
2744,1,2007-03-22,0,7,1,1,"RP225","GRAV"
2744,1,2007-03-25,0,3,1,1,"RP225","GRAV"
2744,1,2007-03-28,0,4,1,1,"RP225","GRAV"
2744,1,2007-03-31,0,9,1,1,"RP225","GRAV"
2744,1,2007-04-03,0,5,1,1,"RP225","GRAV"
2744,1,2007-04-06,0,7,1,1,"RP225","GRAV"
2744,1,2007-04-09,0,2,1,1,"RP225","GRAV"
2744,1,2007-04-12,0,1,1,1,"RP225","GRAV"
2744,1,2007-04-15,0,1,1,1,"RP225","GRAV"
2744,1,2007-04-18,0,1,1,1,"RP225","GRAV"
2744,1,2007-04-21,0,4,1,1,"RP225","GRAV"
2744,1,2007-04-24,0,3,1,1,"RP225","GRAV"
2744,1,2007-04-27,0,8,1,1,"RP225","GRAV"
2744,1,2007-04-30,0,6,1,1,"RP225","GRAV"
2744,1,2007-05-03,0,2,1,1,"RP225","GRAV"
2744,1,2007-05-06,0,3,1,1,"RP225","GRAV"
2744,1,2007-05-09,0,5,1,1,"RP225","GRAV"
2744,1,2007-05-12,0,8,1,1,"RP225","GRAV"
2744,1,2007-05-15,0,9,1,1,"RP225","GRAV"
2744,1,2007-05-18,0,6,1,1,"RP225","GRAV"
2744,1,2007-05-21,0,3,1,1,"RP225","GRAV"
2744,1,2007-05-24,0,7,1,1,"RP225","GRAV"
2744,1,2007-05-27,0,6,1,1,"RP225","GRAV"
2744,1,2007-05-30,0,9,1,1,"RP225","GRAV"
2744,1,2007-06-02,0,7,1,1,"RP225","GRAV"
2744,1,2007-06-05,0,3,1,1,"RP225","GRAV"
2744,1,2007-06-08,0,5,1,1,"RP225","GRAV"
2744,1,2007-06-11,0,5,1,1,"RP225","GRAV"
2744,1,2007-06-14,0,3,1,1,"RP225","GRAV"
2744,1,2007-06-17,0,4,1,1,"RP225","GRAV"
2744,1,2007-06-20,0,7,1,1,"RP225","GRAV"
2744,1,2007-06-23,0,6,1,1,"RP225","GRAV"
2744,1,2007-06-26,0,3,1,1,"RP225","GRAV"
2744,1,2007-06-29,0,4,1,1,"RP225","GRAV"
2744,1,2007-07-08,0,10,1,1,"RP225","GRAV"
2744,1,2007-07-11,0,6,1,1,"RP225","GRAV"
2744,1,2007-07-14,0,4,1,1,"RP225","GRAV"
2744,1,2007-07-17,0,4,1,1,"RP225","GRAV"
2744,1,2007-07-20,0,8,1,1,"RP225","GRAV"
2744,1,2007-07-23,0,6,1,1,"RP225","GRAV"
2744,1,2007-07-26,0,5,1,1,"RP225","GRAV"
2744,1,2007-07-29,0,8,1,1,"RP225","GRAV"
2744,1,2007-08-04,0,7,1,1,"RP225","GRAV"
2744,1,2007-08-07,0,1,1,1,"RP225","GRAV"
2744,1,2007-08-16,0,6,1,1,"RP225","GRAV"
2744,1,2007-08-22,0,6,1,1,"RP225","GRAV"
2744,1,2007-08-28,0,7,1,1,"RP225","GRAV"
2744,1,2007-09-03,0,6,1,1,"RP225","GRAV"
2744,1,2007-09-09,0,11,1,1,"RP225","GRAV"
2744,1,2007-09-15,0,1,1,1,"RP225","GRAV"
2744,1,2007-09-21,0,10,1,1,"RP225","GRAV"
2744,1,2007-09-27,0,3,1,1,"RP225","GRAV"
2744,1,2007-10-03,0,1,1,1,"RP225","GRAV"
2744,1,2007-10-15,0,4,1,1,"RP225","GRAV"
2744,1,2007-10-21,0,1,1,1,"RP225","GRAV"
2744,1,2007-10-27,0,10,1,1,"RP225","GRAV"
2744,1,2007-11-02,0,5,1,1,"RP225","GRAV"
2744,1,2007-11-05,0,8,1,1,"RP225","GRAV"
2744,1,2007-11-08,0,15,1,1,"RP225","GRAV"
2744,1,2007-11-14,0,5,1,1,"RP225","GRAV"
2744,1,2007-11-20,0,2,1,1,"RP225","GRAV"
2744,1,2007-11-26,0,22,1,1,"RP225","GRAV"
2744,1,2007-12-02,0,6,1,1,"RP225","GRAV"
2744,1,2007-12-24,0,8,1,1,"RP225","GRAV"
2744,1,2007-12-26,0,5,1,1,"RP225","GRAV"
2744,1,2008-01-07,0,3,1,1,"RP225","GRAV"
2744,1,2008-01-13,0,3,1,1,"RP225","GRAV"
2744,1,2008-01-19,0,35,1,1,"RP225","GRAV"
2744,1,2008-01-25,0,1,1,1,"RP225","GRAV"
2744,1,2008-01-31,0,7,1,1,"RP225","GRAV"
2744,1,2008-02-06,0,5,1,1,"RP225","GRAV"
2744,1,2008-02-12,0,14,1,1,"RP225","GRAV"
2744,1,2008-02-18,0,14,1,1,"RP225","GRAV"
2744,1,2008-02-24,0,3,1,1,"RP225","GRAV"
2744,1,2008-03-01,0,2,1,1,"RP225","GRAV"
2744,1,2008-03-07,0,6,1,1,"RP225","GRAV"
2744,1,2008-03-13,0,2,1,1,"RP225","GRAV"
2744,1,2008-03-19,0,6,1,1,"RP225","GRAV"
2744,1,2008-03-25,0,2,1,1,"RP225","GRAV"
2744,1,2008-03-31,0,3,1,1,"RP225","GRAV"
2744,1,2008-04-06,0,7,1,1,"RP225","GRAV"
2744,1,2008-04-18,0,7,1,1,"RP225","GRAV"
2744,1,2008-04-24,0,2,1,1,"RP225","GRAV"
2744,1,2008-05-07,0,7,1,1,"RP225","GRAV"
2744,1,2008-05-13,0,5,1,1,"RP225","GRAV"
2744,1,2008-05-18,0,6,1,1,"RP225","GRAV"
2744,1,2008-05-24,0,3,1,1,"RP225","GRAV"
2744,1,2008-05-30,0,4,1,1,"RP225","GRAV"
2744,1,2008-06-05,0,2,1,1,"RP225","GRAV"
2744,1,2008-06-23,0,54,1,1,"RP225","GRAV"
2744,1,2008-06-29,0,20,1,1,"RP225","GRAV"
2744,1,2008-07-05,0,29,1,1,"RP225","GRAV"
2744,1,2008-07-11,0,24,1,1,"RP225","GRAV"
2744,1,2008-07-17,0,10,1,1,"RP225","GRAV"
2744,1,2008-07-29,0,7,1,1,"RP225","GRAV"
2744,1,2008-08-04,0,10,1,1,"RP225","GRAV"
2744,1,2008-08-11,0,9,1,1,"RP225","GRAV"
2744,1,2008-08-16,0,19,1,1,"RP225","GRAV"
2744,1,2008-08-22,0,5,1,1,"RP225","GRAV"
2744,1,2008-08-28,0,4,1,1,"RP225","GRAV"
2744,1,2008-09-03,0,8,1,1,"RP225","GRAV"
2744,1,2008-09-09,0,9,1,1,"RP225","GRAV"
2744,1,2008-09-15,0,7,1,1,"RP225","GRAV"
2744,1,2008-09-23,0,8,1,1,"RP225","GRAV"
2744,1,2008-09-27,0,7,1,1,"RP225","GRAV"
2744,1,2008-10-09,0,3,1,1,"RP225","GRAV"
2744,1,2008-10-21,0,7,1,1,"RP225","GRAV"
2744,1,2008-10-27,0,17,1,1,"RP225","GRAV"
2744,1,2008-11-02,0,5,1,1,"RP225","GRAV"
2744,1,2008-11-07,0,13,1,1,"RP225","GRAV"
2744,1,2008-11-09,0,11,1,1,"RP225","GRAV"
2744,1,2008-11-10,0,10,1,1,"RP225","GRAV"
2744,1,2008-11-20,0,12,1,1,"RP225","GRAV"
2744,1,2008-11-26,0,19,1,1,"RP225","GRAV"
2744,1,2008-12-02,0,18,1,1,"RP225","GRAV"
2744,1,2008-12-06,0,11,1,1,"RP225","GRAV"
2744,1,2008-12-08,0,13,1,1,"RP225","GRAV"
2744,1,2008-12-14,0,9,1,1,"RP225","GRAV"
2744,1,2008-12-20,0,12,1,1,"RP225","GRAV"
2744,1,2008-12-26,0,9,1,1,"RP225","GRAV"
2744,1,2009-01-01,0,11,1,1,"RP225","GRAV"
2744,1,2009-01-07,0,21,1,1,"RP225","GRAV"
2744,1,2009-01-13,0,9,1,1,"RP225","GRAV"
2744,1,2009-01-22,0,14,1,1,"RP225","GRAV"
2744,1,2009-01-31,0,11,1,1,"RP225","GRAV"
2744,1,2009-02-06,0,5,1,1,"RP225","GRAV"
2744,1,2009-02-12,0,2,1,1,"RP225","GRAV"
2744,1,2009-02-18,0,2,1,1,"RP225","GRAV"
2744,1,2009-02-24,0,1,1,1,"RP225","GRAV"
2744,1,2009-03-02,0,1,1,1,"RP225","GRAV"
2744,1,2009-03-08,0,4,1,1,"RP225","GRAV"
2744,1,2009-03-14,0,4,1,1,"RP225","GRAV"
2744,1,2009-03-20,0,6,1,1,"RP225","GRAV"
2744,1,2009-03-26,0,2,1,1,"RP225","GRAV"
2744,1,2009-04-01,0,3,1,1,"RP225","GRAV"
2744,1,2009-04-07,0,5,1,1,"RP225","GRAV"
2744,1,2009-04-13,0,3,1,1,"RP225","GRAV"
2744,1,2009-04-19,0,7,1,1,"RP225","GRAV"
2744,1,2009-04-25,0,5,1,1,"RP225","GRAV"
2744,1,2009-05-01,0,6,1,1,"RP225","GRAV"
2744,1,2009-05-07,0,4,1,1,"RP225","GRAV"
2744,1,2009-05-13,0,2,1,1,"RP225","GRAV"
2744,1,2009-05-19,0,5,1,1,"RP225","GRAV"
2744,1,2009-05-31,0,5,1,1,"RP225","GRAV"
2744,1,2009-06-06,0,2,1,1,"RP225","GRAV"
2744,1,2009-06-12,0,3,1,1,"RP225","GRAV"
2744,1,2009-06-18,0,5,1,1,"RP225","GRAV"
2744,1,2009-06-24,0,7,1,1,"RP225","GRAV"
2744,1,2009-06-30,0,10,1,1,"RP225","GRAV"
2744,1,2009-07-06,0,7,1,1,"RP225","GRAV"
2744,1,2009-07-18,0,7,1,1,"RP225","GRAV"
2744,1,2009-07-24,0,6,1,1,"RP225","GRAV"
2744,1,2009-07-30,0,5,1,1,"RP225","GRAV"
2744,1,2009-08-05,0,2,1,1,"RP225","GRAV"
2744,1,2009-08-11,0,7,1,1,"RP225","GRAV"
2744,1,2009-08-17,0,10,1,1,"RP225","GRAV"
2744,1,2009-08-23,0,6,1,1,"RP225","GRAV"
2744,1,2009-08-29,0,6,1,1,"RP225","GRAV"
2744,1,2009-09-04,0,5,1,1,"RP225","GRAV"
2744,1,2009-09-10,0,7,1,1,"RP225","GRAV"
2744,1,2009-09-16,0,10,1,1,"RP225","GRAV"
2744,1,2009-09-28,0,12,1,1,"RP225","GRAV"
2744,1,2009-10-04,0,4,1,1,"RP225","GRAV"
2744,1,2009-10-16,0,6,1,1,"RP225","GRAV"
2744,1,2009-10-22,0,4,1,1,"RP225","GRAV"
2744,1,2009-10-28,0,3,1,1,"RP225","GRAV"
2744,1,2009-11-03,0,9,1,1,"RP225","GRAV"
2744,1,2009-11-09,0,12,1,1,"RP225","GRAV"
2744,1,2009-11-15,0,7,1,1,"RP225","GRAV"
2744,1,2009-11-27,0,13,1,1,"RP225","GRAV"
2744,1,2009-12-09,0,12,1,1,"RP225","GRAV"
2744,1,2009-12-18,0,6,1,1,"RP225","GRAV"
2744,1,2009-12-21,0,14,1,1,"RP225","GRAV"
2744,1,2010-01-02,0,5,1,1,"RP225","GRAV"
2744,1,2010-01-26,0,4,1,1,"RP225","GRAV"
2744,1,2010-02-01,0,2,1,1,"RP225","GRAV"
2744,1,2010-02-07,0,4,1,1,"RP225","GRAV"
2744,1,2010-02-13,0,3,1,1,"RP225","GRAV"
2744,1,2010-02-19,0,17,1,1,"RP225","GRAV"
2744,1,2010-02-25,0,1,1,1,"RP225","GRAV"
2744,1,2010-03-03,0,2,1,1,"RP225","GRAV"
2744,1,2010-03-15,0,4,1,1,"RP225","GRAV"
2744,1,2010-03-21,0,5,1,1,"RP225","GRAV"
2744,1,2010-04-08,0,4,1,1,"RP225","GRAV"
2744,1,2010-04-11,0,5,1,1,"RP225","GRAV"
2744,1,2010-04-14,0,3,1,1,"RP225","GRAV"
2744,1,2010-04-20,0,1,1,1,"RP225","GRAV"
2744,1,2010-04-26,0,6,1,1,"RP225","GRAV"
2744,1,2010-05-08,0,3,1,1,"RP225","GRAV"
2744,1,2010-05-09,0,6,1,1,"RP225","GRAV"
2744,1,2010-05-14,0,3,1,1,"RP225","GRAV"
2744,1,2010-06-01,0,2,1,1,"RP225","GRAV"
2744,1,2010-06-07,0,2,1,1,"RP225","GRAV"
2744,1,2010-06-13,0,3,1,1,"RP225","GRAV"
2744,1,2010-06-25,0,6,1,1,"RP225","GRAV"
2744,1,2010-07-01,0,12,1,1,"RP225","GRAV"
2744,1,2010-07-07,0,6,1,1,"RP225","GRAV"
2744,1,2010-07-13,0,8,1,1,"RP225","GRAV"
2744,1,2010-07-19,0,4,1,1,"RP225","GRAV"
2744,1,2010-07-25,0,5,1,1,"RP225","GRAV"
2744,1,2010-07-31,0,5,1,1,"RP225","GRAV"
2744,1,2010-08-12,0,6,1,1,"RP225","GRAV"
2744,1,2010-08-18,0,4,1,1,"RP225","GRAV"
2744,1,2010-08-24,0,4,1,1,"RP225","GRAV"
2744,1,2010-08-30,0,5,1,1,"RP225","GRAV"
2744,1,2010-09-05,0,6,1,1,"RP225","GRAV"
2744,1,2010-09-11,0,1,1,1,"RP225","GRAV"
2744,1,2010-09-17,0,3,1,1,"RP225","GRAV"
2744,1,2010-09-29,0,7,1,1,"RP225","GRAV"
2744,1,2010-10-08,0,8,1,1,"RP225","GRAV"
2744,1,2010-10-11,0,5,1,1,"RP225","GRAV"
2744,1,2010-10-17,0,4,1,1,"RP225","GRAV"
2744,1,2010-10-23,0,2,1,1,"RP225","GRAV"
2744,1,2010-10-29,0,3,1,1,"RP225","GRAV"
2744,1,2010-11-10,0,5,1,1,"RP225","GRAV"
2744,1,2010-11-12,0,5,1,1,"RP225","GRAV"
2744,1,2010-12-04,0,5,1,1,"RP225","GRAV"
2744,1,2010-12-28,0,3,1,1,"RP225","GRAV"
2744,1,2011-01-09,0,3,1,1,"RP225","GRAV"
2744,1,2011-01-15,0,10,1,1,"RP225","GRAV"
2744,1,2011-01-27,0,13,1,1,"RP225","GRAV"
2744,1,2011-01-31,0,8,1,1,"RP225","GRAV"
2744,1,2011-02-08,0,1,1,1,"RP225","GRAV"
2744,1,2011-02-14,0,2,1,1,"RP225","GRAV"
2744,1,2011-02-20,0,7,1,1,"RP225","GRAV"
2744,1,2011-02-26,0,2,1,1,"RP225","GRAV"
2744,1,2011-03-10,0,1,1,1,"RP225","GRAV"
2744,1,2011-03-16,0,3,1,1,"RP225","GRAV"
2744,1,2011-03-22,0,2,1,1,"RP225","GRAV"
2744,1,2011-03-28,0,2,1,1,"RP225","GRAV"
2744,1,2011-04-03,0,1,1,1,"RP225","GRAV"
2744,1,2011-04-09,0,3,1,1,"RP225","GRAV"
2744,1,2011-04-15,0,8,1,1,"RP225","GRAV"
2744,1,2011-04-21,0,1,1,1,"RP225","GRAV"
2744,1,2011-04-27,0,4,1,1,"RP225","GRAV"
2744,1,2011-05-09,0,1,1,1,"RP225","GRAV"
2744,1,2011-05-15,0,2,1,1,"RP225","GRAV"
2744,1,2011-05-21,0,6,1,1,"RP225","GRAV"
2744,1,2011-06-02,0,3,1,1,"RP225","GRAV"
2744,1,2011-06-20,0,3,1,1,"RP225","GRAV"
2744,1,2011-06-23,0,1,1,1,"RP225","GRAV"
2744,1,2011-06-26,0,9,1,1,"RP225","GRAV"
2744,1,2011-07-08,0,7,1,1,"RP225","GRAV"
