"date","AOT_at_500nm","filename"
2003-10-29,22000,"MOD09CMA.A2003302.006.2015082035852.hdf"
2003-09-07,NA,"MOD09CMA.A2003250.006.2015079210859.hdf"
2003-09-29,18000,"MOD09CMA.A2003272.006.2015080205749.hdf"
2003-09-20,17000,"MOD09CMA.A2003263.006.2015080024408.hdf"
2003-10-27,18000,"MOD09CMA.A2003300.006.2015082013854.hdf"
2003-10-28,NA,"MOD09CMA.A2003301.006.2015082015500.hdf"
2003-09-22,18000,"MOD09CMA.A2003265.006.2015080021338.hdf"
2003-11-06,NA,"MOD09CMA.A2003310.006.2015082034331.hdf"
2003-10-18,45000,"MOD09CMA.A2003291.006.2015081013343.hdf"
2003-09-15,104000,"MOD09CMA.A2003258.006.2015079224423.hdf"
2003-10-07,NA,"MOD09CMA.A2003280.006.2015081053737.hdf"
2003-09-28,NA,"MOD09CMA.A2003271.006.2015080055059.hdf"
2003-11-04,26000,"MOD09CMA.A2003308.006.2015082022028.hdf"
2003-11-14,NA,"MOD09CMA.A2003318.006.2015082053655.hdf"
2003-11-05,141000,"MOD09CMA.A2003309.006.2015082022930.hdf"
2003-09-30,NA,"MOD09CMA.A2003273.006.2015080231510.hdf"
2003-10-26,33000,"MOD09CMA.A2003299.006.2015082000027.hdf"
2003-09-23,110000,"MOD09CMA.A2003266.006.2015079225529.hdf"
2003-10-15,119000,"MOD09CMA.A2003288.006.2015081060634.hdf"
2003-11-12,30000,"MOD09CMA.A2003316.006.2015082034324.hdf"
2003-11-13,NA,"MOD09CMA.A2003317.006.2015082035650.hdf"
2003-11-22,46000,"MOD09CMA.A2003326.006.2015083035651.hdf"
2003-10-06,56000,"MOD09CMA.A2003279.006.2015081042509.hdf"
2003-10-08,17000,"MOD09CMA.A2003281.006.2015081054800.hdf"
2003-11-03,38000,"MOD09CMA.A2003307.006.2015082002045.hdf"
2003-11-21,26000,"MOD09CMA.A2003325.006.2015083021207.hdf"
2003-10-01,21000,"MOD09CMA.A2003274.006.2015081002707.hdf"
2003-10-23,NA,"MOD09CMA.A2003296.006.2015081060124.hdf"
2003-11-20,NA,"MOD09CMA.A2003324.006.2015083010919.hdf"
2003-11-30,NA,"MOD09CMA.A2003334.006.2015083012040.hdf"
2003-10-14,51000,"MOD09CMA.A2003287.006.2015081060240.hdf"
2003-11-11,33000,"MOD09CMA.A2003315.006.2015082010709.hdf"
2003-10-16,NA,"MOD09CMA.A2003289.006.2015081060025.hdf"
2003-11-29,NA,"MOD09CMA.A2003333.006.2015083010151.hdf"
2003-10-09,40000,"MOD09CMA.A2003282.006.2015081002624.hdf"
2003-12-08,53000,"MOD09CMA.A2003342.006.2015083040708.hdf"
2003-10-31,NA,"MOD09CMA.A2003304.006.2015082053021.hdf"
2003-11-28,NA,"MOD09CMA.A2003332.006.2015082223218.hdf"
2003-12-24,NA,"MOD09CMA.A2003358.006.2015083223520.hdf"
2003-11-19,NA,"MOD09CMA.A2003323.006.2015082231048.hdf"
2003-10-22,NA,"MOD09CMA.A2003295.006.2015081065847.hdf"
2003-12-07,44000,"MOD09CMA.A2003341.006.2015083014502.hdf"
2003-10-24,15000,"MOD09CMA.A2003297.006.2015081233444.hdf"
2004-01-01,NA,"MOD09CMA.A2004001.006.2015084191734.hdf"
2003-12-06,NA,"MOD09CMA.A2003340.006.2015083162406.hdf"
2003-11-08,NA,"MOD09CMA.A2003312.006.2015082052106.hdf"
2003-10-17,20000,"MOD09CMA.A2003290.006.2015081011646.hdf"
2003-11-27,61000,"MOD09CMA.A2003331.006.2015082222205.hdf"
2003-10-30,NA,"MOD09CMA.A2003303.006.2015082040856.hdf"
2003-12-15,NA,"MOD09CMA.A2003349.006.2015083040716.hdf"
2003-11-01,NA,"MOD09CMA.A2003305.006.2015082052550.hdf"
2004-01-09,NA,"MOD09CMA.A2004009.006.2015085004124.hdf"
2003-12-14,33000,"MOD09CMA.A2003348.006.2015083025208.hdf"
2003-11-16,86000,"MOD09CMA.A2003320.006.2015082172837.hdf"
2003-12-05,NA,"MOD09CMA.A2003339.006.2015083162415.hdf"
2003-10-25,43000,"MOD09CMA.A2003298.006.2015081234114.hdf"
2003-11-07,542000,"MOD09CMA.A2003311.006.2015082040549.hdf"
2003-12-31,NA,"MOD09CMA.A2003365.006.2015084184801.hdf"
2003-11-09,143000,"MOD09CMA.A2003313.006.2015082053409.hdf"
2003-12-30,NA,"MOD09CMA.A2003364.006.2015084003342.hdf"
2004-01-17,NA,"MOD09CMA.A2004017.006.2015085060639.hdf"
2003-12-13,NA,"MOD09CMA.A2003347.006.2015083025146.hdf"
2004-01-08,NA,"MOD09CMA.A2004008.006.2015085004013.hdf"
2003-11-02,NA,"MOD09CMA.A2003306.006.2015081231457.hdf"
2003-11-24,64000,"MOD09CMA.A2003328.006.2015083061031.hdf"
2003-11-15,NA,"MOD09CMA.A2003319.006.2015082053453.hdf"
2003-11-17,NA,"MOD09CMA.A2003321.006.2015082203944.hdf"
2003-12-29,NA,"MOD09CMA.A2003363.006.2015083224316.hdf"
2004-01-07,NA,"MOD09CMA.A2004007.006.2015085001358.hdf"
2004-01-25,69000,"MOD09CMA.A2004025.006.2015112125909.hdf"
2004-01-16,NA,"MOD09CMA.A2004016.006.2015085063646.hdf"
2003-11-10,27000,"MOD09CMA.A2003314.006.2015082010730.hdf"
2003-12-02,324000,"MOD09CMA.A2003336.006.2015083035830.hdf"
2003-11-23,88000,"MOD09CMA.A2003327.006.2015083035903.hdf"
2004-01-15,NA,"MOD09CMA.A2004015.006.2015085062137.hdf"
2004-01-06,NA,"MOD09CMA.A2004006.006.2015085001436.hdf"
2003-11-25,92000,"MOD09CMA.A2003329.006.2015083060904.hdf"
2004-02-02,NA,"MOD09CMA.A2004033.006.2015085065057.hdf"
2004-01-24,NA,"MOD09CMA.A2004024.006.2015085065051.hdf"
2003-11-18,21000,"MOD09CMA.A2003322.006.2015082212647.hdf"
2003-12-10,NA,"MOD09CMA.A2003344.006.2015083042650.hdf"
2003-12-01,NA,"MOD09CMA.A2003335.006.2015083040551.hdf"
2004-01-23,NA,"MOD09CMA.A2004023.006.2015085064830.hdf"
2004-01-14,NA,"MOD09CMA.A2004014.006.2015085061817.hdf"
2003-12-03,NA,"MOD09CMA.A2003337.006.2015083030704.hdf"
2004-02-01,NA,"MOD09CMA.A2004032.006.2015112175844.hdf"
2004-02-10,50000,"MOD09CMA.A2004041.006.2015085214509.hdf"
2003-11-26,56000,"MOD09CMA.A2003330.006.2015082221209.hdf"
2003-12-26,59000,"MOD09CMA.A2003360.006.2015084005420.hdf"
2003-12-09,NA,"MOD09CMA.A2003343.006.2015083042501.hdf"
2004-01-31,42000,"MOD09CMA.A2004031.006.2015112125911.hdf"
2004-01-22,155000,"MOD09CMA.A2004022.006.2015085053102.hdf"
2003-12-11,30000,"MOD09CMA.A2003345.006.2015083034822.hdf"
2004-02-18,NA,"MOD09CMA.A2004049.006.2015086025502.hdf"
2004-02-09,27000,"MOD09CMA.A2004040.006.2015085184454.hdf"
2003-12-04,NA,"MOD09CMA.A2003338.006.2015082223228.hdf"
2003-12-25,83000,"MOD09CMA.A2003359.006.2015083235331.hdf"
2004-01-03,40000,"MOD09CMA.A2004003.006.2015084190037.hdf"
2004-02-08,58000,"MOD09CMA.A2004039.006.2015085073819.hdf"
2003-12-27,36000,"MOD09CMA.A2003361.006.2015084001019.hdf"
2004-01-30,NA,"MOD09CMA.A2004030.006.2015112125909.hdf"
2004-02-26,NA,"MOD09CMA.A2004057.006.2015086035743.hdf"
2004-02-17,NA,"MOD09CMA.A2004048.006.2015086041509.hdf"
2003-12-12,NA,"MOD09CMA.A2003346.006.2015083032355.hdf"
2004-01-11,NA,"MOD09CMA.A2004011.006.2015085020124.hdf"
2004-01-02,NA,"MOD09CMA.A2004002.006.2015084190342.hdf"
2004-02-16,NA,"MOD09CMA.A2004047.006.2015086041837.hdf"
2004-01-04,58000,"MOD09CMA.A2004004.006.2015084190756.hdf"
2004-02-07,49000,"MOD09CMA.A2004038.006.2015085054045.hdf"
2004-03-05,NA,"MOD09CMA.A2004065.006.2015086221452.hdf"
2004-02-25,NA,"MOD09CMA.A2004056.006.2015086040730.hdf"
2003-12-28,NA,"MOD09CMA.A2003362.006.2015083223026.hdf"
2004-01-19,NA,"MOD09CMA.A2004019.006.2015085024607.hdf"
2004-02-24,NA,"MOD09CMA.A2004055.006.2015086032034.hdf"
2004-01-12,NA,"MOD09CMA.A2004012.006.2015085032440.hdf"
2004-01-10,141000,"MOD09CMA.A2004010.006.2015085014349.hdf"
2004-02-15,NA,"MOD09CMA.A2004046.006.2015086013735.hdf"
2004-01-05,30000,"MOD09CMA.A2004005.006.2015084192643.hdf"
2004-03-13,62000,"MOD09CMA.A2004073.006.2015087051624.hdf"
2004-03-04,63000,"MOD09CMA.A2004064.006.2015086174828.hdf"
2004-01-27,NA,"MOD09CMA.A2004027.006.2015104233906.hdf"
2004-01-20,62000,"MOD09CMA.A2004020.006.2015085053841.hdf"
2004-03-03,NA,"MOD09CMA.A2004063.006.2015086044624.hdf"
2004-01-18,NA,"MOD09CMA.A2004018.006.2015085013504.hdf"
2004-02-23,90000,"MOD09CMA.A2004054.006.2015086013327.hdf"
2004-01-13,NA,"MOD09CMA.A2004013.006.2015085043741.hdf"
2004-03-12,59000,"MOD09CMA.A2004072.006.2015087064751.hdf"
2004-03-21,68000,"MOD09CMA.A2004081.006.2015087071407.hdf"
2004-02-04,29000,"MOD09CMA.A2004035.006.2015085033918.hdf"
2004-03-11,46000,"MOD09CMA.A2004071.006.2015087065103.hdf"
2004-01-28,NA,"MOD09CMA.A2004028.006.2015104233823.hdf"
2004-03-02,25000,"MOD09CMA.A2004062.006.2015086044521.hdf"
2004-01-26,NA,"MOD09CMA.A2004026.006.2015112125856.hdf"
2004-03-20,NA,"MOD09CMA.A2004080.006.2015087071402.hdf"
2004-01-21,31000,"MOD09CMA.A2004021.006.2015085051805.hdf"
2004-03-29,64000,"MOD09CMA.A2004089.006.2015087222617.hdf"
2004-03-19,47000,"MOD09CMA.A2004079.006.2015087063915.hdf"
2004-02-05,NA,"MOD09CMA.A2004036.006.2015085072258.hdf"
2004-02-12,NA,"MOD09CMA.A2004043.006.2015085220854.hdf"
2004-03-10,42000,"MOD09CMA.A2004070.006.2015087041538.hdf"
2004-02-03,NA,"MOD09CMA.A2004034.006.2015085031834.hdf"
2004-03-28,NA,"MOD09CMA.A2004088.006.2015087191046.hdf"
2004-01-29,NA,"MOD09CMA.A2004029.006.2015105012749.hdf"
2004-04-06,NA,"MOD09CMA.A2004097.006.2015088050721.hdf"
2004-02-13,NA,"MOD09CMA.A2004044.006.2015086003320.hdf"
2004-03-27,NA,"MOD09CMA.A2004087.006.2015087090641.hdf"
2004-03-18,69000,"MOD09CMA.A2004078.006.2015087044215.hdf"
2004-02-20,277000,"MOD09CMA.A2004051.006.2015085224950.hdf"
2004-02-11,52000,"MOD09CMA.A2004042.006.2015085224052.hdf"
2004-02-19,NA,"MOD09CMA.A2004050.006.2015085215838.hdf"
2004-02-06,NA,"MOD09CMA.A2004037.006.2015085072714.hdf"
2004-04-05,NA,"MOD09CMA.A2004096.006.2015088050130.hdf"
2004-02-21,NA,"MOD09CMA.A2004052.006.2015085234836.hdf"
2004-04-14,149000,"MOD09CMA.A2004105.006.2015088074446.hdf"
2004-04-04,NA,"MOD09CMA.A2004095.006.2015088034423.hdf"
2004-03-26,NA,"MOD09CMA.A2004086.006.2015087064425.hdf"
2004-02-28,66000,"MOD09CMA.A2004059.006.2015086002120.hdf"
2004-04-13,180000,"MOD09CMA.A2004104.006.2015088093926.hdf"
2004-02-27,116000,"MOD09CMA.A2004058.006.2015086001351.hdf"
2004-02-14,NA,"MOD09CMA.A2004045.006.2015086005130.hdf"
2004-04-22,43000,"MOD09CMA.A2004113.006.2015088060506.hdf"
2004-02-29,NA,"MOD09CMA.A2004060.006.2015086021815.hdf"
2004-04-12,82000,"MOD09CMA.A2004103.006.2015088094553.hdf"
2004-03-07,39000,"MOD09CMA.A2004067.006.2015086235955.hdf"
2004-04-03,NA,"MOD09CMA.A2004094.006.2015088034126.hdf"
2004-04-30,75000,"MOD09CMA.A2004121.006.2015089184842.hdf"
2004-04-21,NA,"MOD09CMA.A2004112.006.2015088062932.hdf"
2004-03-06,NA,"MOD09CMA.A2004066.006.2015086232715.hdf"
2004-03-08,59000,"MOD09CMA.A2004068.006.2015087020143.hdf"
2004-02-22,NA,"MOD09CMA.A2004053.006.2015086020414.hdf"
2004-04-20,NA,"MOD09CMA.A2004111.006.2015088063000.hdf"
2004-04-11,95000,"MOD09CMA.A2004102.006.2015088054926.hdf"
2004-03-15,56000,"MOD09CMA.A2004075.006.2015087022940.hdf"
2004-05-08,166000,"MOD09CMA.A2004129.006.2015089064215.hdf"
2004-04-29,106000,"MOD09CMA.A2004120.006.2015089190828.hdf"
2004-03-14,80000,"MOD09CMA.A2004074.006.2015087014603.hdf"
2004-03-16,40000,"MOD09CMA.A2004076.006.2015087031345.hdf"
2004-03-01,NA,"MOD09CMA.A2004061.006.2015086022746.hdf"
2004-04-19,NA,"MOD09CMA.A2004110.006.2015088053437.hdf"
2004-04-28,62000,"MOD09CMA.A2004119.006.2015088064442.hdf"
2004-03-23,NA,"MOD09CMA.A2004083.006.2015087012042.hdf"
2004-05-07,NA,"MOD09CMA.A2004128.006.2015089064314.hdf"
2004-05-16,72000,"MOD09CMA.A2004137.006.2015089071952.hdf"
2004-03-22,68000,"MOD09CMA.A2004082.006.2015087023933.hdf"
2004-03-24,66000,"MOD09CMA.A2004084.006.2015087042427.hdf"
2004-04-27,111000,"MOD09CMA.A2004118.006.2015088064139.hdf"
2004-05-06,252000,"MOD09CMA.A2004127.006.2015089055211.hdf"
2004-03-09,43000,"MOD09CMA.A2004069.006.2015087031532.hdf"
2004-05-24,151000,"MOD09CMA.A2004145.006.2015089212819.hdf"
2004-03-31,67000,"MOD09CMA.A2004091.006.2015088002921.hdf"
2004-05-15,176000,"MOD09CMA.A2004136.006.2015089071318.hdf"
2004-03-30,NA,"MOD09CMA.A2004090.006.2015088004226.hdf"
2004-04-01,39000,"MOD09CMA.A2004092.006.2015088024518.hdf"
2004-05-05,36000,"MOD09CMA.A2004126.006.2015089055515.hdf"
2004-05-14,103000,"MOD09CMA.A2004135.006.2015089060214.hdf"
2004-04-08,94000,"MOD09CMA.A2004099.006.2015088013309.hdf"
2004-03-17,45000,"MOD09CMA.A2004077.006.2015087034820.hdf"
2004-06-01,57000,"MOD09CMA.A2004153.006.2015090053517.hdf"
2004-05-23,80000,"MOD09CMA.A2004144.006.2015089172120.hdf"
2004-04-07,NA,"MOD09CMA.A2004098.006.2015088000119.hdf"
2004-04-09,NA,"MOD09CMA.A2004100.006.2015088030955.hdf"
2004-05-22,212000,"MOD09CMA.A2004143.006.2015089052437.hdf"
2004-05-13,112000,"MOD09CMA.A2004134.006.2015089051811.hdf"
2004-04-16,NA,"MOD09CMA.A2004107.006.2015088050412.hdf"
2004-06-09,158000,"MOD09CMA.A2004161.006.2015090063737.hdf"
2004-03-25,NA,"MOD09CMA.A2004085.006.2015087055428.hdf"
2004-04-15,575000,"MOD09CMA.A2004106.006.2015088005839.hdf"
2004-05-31,NA,"MOD09CMA.A2004152.006.2015090050902.hdf"
2004-04-17,NA,"MOD09CMA.A2004108.006.2015088050001.hdf"
2004-05-30,53000,"MOD09CMA.A2004151.006.2015090035713.hdf"
2004-05-21,166000,"MOD09CMA.A2004142.006.2015089054054.hdf"
2004-04-24,83000,"MOD09CMA.A2004115.006.2015088024847.hdf"
2004-06-17,63000,"MOD09CMA.A2004169.006.2015090044242.hdf"
2004-04-02,55000,"MOD09CMA.A2004093.006.2015088024158.hdf"
2004-04-23,63000,"MOD09CMA.A2004114.006.2015088015344.hdf"
2004-06-08,NA,"MOD09CMA.A2004160.006.2015090063748.hdf"
2004-06-07,65000,"MOD09CMA.A2004159.006.2015090044958.hdf"
2004-04-25,NA,"MOD09CMA.A2004116.006.2015088033203.hdf"
2004-05-29,49000,"MOD09CMA.A2004150.006.2015090035322.hdf"
2004-05-02,68000,"MOD09CMA.A2004123.006.2015089025021.hdf"
2004-06-25,89000,"MOD09CMA.A2004177.006.2015090214429.hdf"
2004-05-01,409000,"MOD09CMA.A2004122.006.2015089023857.hdf"
2004-04-10,49000,"MOD09CMA.A2004101.006.2015088031532.hdf"
2004-06-16,201000,"MOD09CMA.A2004168.006.2015090051627.hdf"
2004-06-15,61000,"MOD09CMA.A2004167.006.2015090052642.hdf"
2004-05-03,73000,"MOD09CMA.A2004124.006.2015089033556.hdf"
2004-06-06,48000,"MOD09CMA.A2004158.006.2015090044401.hdf"
2004-05-10,82000,"MOD09CMA.A2004131.006.2015089021749.hdf"
2004-07-03,69000,"MOD09CMA.A2004185.006.2015091053059.hdf"
2004-06-23,93000,"MOD09CMA.A2004175.006.2015090073143.hdf"
2004-05-09,NA,"MOD09CMA.A2004130.006.2015089005403.hdf"
2004-06-24,NA,"MOD09CMA.A2004176.006.2015090172332.hdf"
2004-04-18,NA,"MOD09CMA.A2004109.006.2015088053532.hdf"
2004-05-11,NA,"MOD09CMA.A2004132.006.2015089021725.hdf"
2004-06-14,83000,"MOD09CMA.A2004166.006.2015090051301.hdf"
2004-05-18,NA,"MOD09CMA.A2004139.006.2015089023117.hdf"
2004-07-11,77000,"MOD09CMA.A2004193.006.2015091080649.hdf"
2004-07-02,152000,"MOD09CMA.A2004184.006.2015091052701.hdf"
2004-05-17,313000,"MOD09CMA.A2004138.006.2015089014725.hdf"
2004-07-01,63000,"MOD09CMA.A2004183.006.2015091052217.hdf"
2004-04-26,120000,"MOD09CMA.A2004117.006.2015088071248.hdf"
2004-05-19,58000,"MOD09CMA.A2004140.006.2015089022233.hdf"
2004-06-22,124000,"MOD09CMA.A2004174.006.2015090073304.hdf"
2004-05-26,NA,"MOD09CMA.A2004147.006.2015090005245.hdf"
2004-07-19,76000,"MOD09CMA.A2004201.006.2015091224901.hdf"
2004-05-25,NA,"MOD09CMA.A2004146.006.2015090005840.hdf"
2004-07-09,62000,"MOD09CMA.A2004191.006.2015091081729.hdf"
2004-07-10,NA,"MOD09CMA.A2004192.006.2015091080755.hdf"
2004-05-27,NA,"MOD09CMA.A2004148.006.2015090021917.hdf"
2004-05-04,57000,"MOD09CMA.A2004125.006.2015089072111.hdf"
2004-06-30,114000,"MOD09CMA.A2004182.006.2015091043728.hdf"
2004-06-03,90000,"MOD09CMA.A2004155.006.2015089235602.hdf"
2004-07-27,79000,"MOD09CMA.A2004209.006.2015092080850.hdf"
2004-07-17,52000,"MOD09CMA.A2004199.006.2015091090424.hdf"
2004-07-18,32000,"MOD09CMA.A2004200.006.2015091184750.hdf"
2004-06-02,106000,"MOD09CMA.A2004154.006.2015089223143.hdf"
2004-06-04,NA,"MOD09CMA.A2004156.006.2015090012604.hdf"
2004-07-08,107000,"MOD09CMA.A2004190.006.2015091083057.hdf"
2004-06-11,332000,"MOD09CMA.A2004163.006.2015090000723.hdf"
2004-05-12,42000,"MOD09CMA.A2004133.006.2015089051834.hdf"
2004-07-26,NA,"MOD09CMA.A2004208.006.2015092100720.hdf"
2004-06-12,NA,"MOD09CMA.A2004164.006.2015090032955.hdf"
2004-06-10,70000,"MOD09CMA.A2004162.006.2015090000159.hdf"
2004-07-16,62000,"MOD09CMA.A2004198.006.2015091063624.hdf"
2004-08-04,NA,"MOD09CMA.A2004217.006.2015092085147.hdf"
2004-07-25,73000,"MOD09CMA.A2004207.006.2015092100441.hdf"
2004-05-20,78000,"MOD09CMA.A2004141.006.2015089051621.hdf"
2004-06-19,59000,"MOD09CMA.A2004171.006.2015089235118.hdf"
2004-06-18,153000,"MOD09CMA.A2004170.006.2015089234217.hdf"
2004-08-03,90000,"MOD09CMA.A2004216.006.2015092091733.hdf"
2004-07-24,135000,"MOD09CMA.A2004206.006.2015092072255.hdf"
2004-06-20,129000,"MOD09CMA.A2004172.006.2015090032912.hdf"
2004-08-02,75000,"MOD09CMA.A2004215.006.2015092070844.hdf"
2004-06-27,148000,"MOD09CMA.A2004179.006.2015091011940.hdf"
2004-05-28,467000,"MOD09CMA.A2004149.006.2015090021905.hdf"
2004-08-12,159000,"MOD09CMA.A2004225.006.2015092071949.hdf"
2004-06-26,NA,"MOD09CMA.A2004178.006.2015090214737.hdf"
2004-06-28,NA,"MOD09CMA.A2004180.006.2015091011543.hdf"
2004-08-11,58000,"MOD09CMA.A2004224.006.2015092095116.hdf"
2004-08-01,57000,"MOD09CMA.A2004214.006.2015092075150.hdf"
2004-08-10,48000,"MOD09CMA.A2004223.006.2015092103420.hdf"
2004-06-05,78000,"MOD09CMA.A2004157.006.2015090023447.hdf"
2004-07-05,NA,"MOD09CMA.A2004187.006.2015091022532.hdf"
2004-08-20,52000,"MOD09CMA.A2004233.006.2015093215855.hdf"
2004-07-04,142000,"MOD09CMA.A2004186.006.2015091014405.hdf"
2004-06-13,67000,"MOD09CMA.A2004165.006.2015090041841.hdf"
2004-07-06,150000,"MOD09CMA.A2004188.006.2015091035104.hdf"
2004-08-19,101000,"MOD09CMA.A2004232.006.2015092190104.hdf"
2004-08-09,64000,"MOD09CMA.A2004222.006.2015092103145.hdf"
2004-08-18,61000,"MOD09CMA.A2004231.006.2015092082608.hdf"
2004-08-28,18000,"MOD09CMA.A2004241.006.2015093094013.hdf"
2004-07-13,106000,"MOD09CMA.A2004195.006.2015091013555.hdf"
2004-07-12,NA,"MOD09CMA.A2004194.006.2015091012034.hdf"
2004-06-21,65000,"MOD09CMA.A2004173.006.2015090033149.hdf"
2004-07-14,58000,"MOD09CMA.A2004196.006.2015091030357.hdf"
2004-08-17,94000,"MOD09CMA.A2004230.006.2015092065353.hdf"
2004-08-26,19000,"MOD09CMA.A2004239.006.2015093085446.hdf"
2004-09-05,55000,"MOD09CMA.A2004249.006.2015093073401.hdf"
2004-08-27,47000,"MOD09CMA.A2004240.006.2015093094029.hdf"
2004-07-21,47000,"MOD09CMA.A2004203.006.2015092002941.hdf"
2004-07-20,76000,"MOD09CMA.A2004202.006.2015092002933.hdf"
2004-07-22,94000,"MOD09CMA.A2004204.006.2015092024414.hdf"
2004-06-29,145000,"MOD09CMA.A2004181.006.2015091035854.hdf"
2004-09-03,39000,"MOD09CMA.A2004247.006.2015093080744.hdf"
2004-08-25,27000,"MOD09CMA.A2004238.006.2015093051642.hdf"
2004-09-13,14000,"MOD09CMA.A2004257.006.2015094012039.hdf"
2004-07-29,107000,"MOD09CMA.A2004211.006.2015092014227.hdf"
2004-09-04,20000,"MOD09CMA.A2004248.006.2015093074715.hdf"
2004-07-30,59000,"MOD09CMA.A2004212.006.2015092053831.hdf"
2004-07-07,52000,"MOD09CMA.A2004189.006.2015091051601.hdf"
2004-07-28,NA,"MOD09CMA.A2004210.006.2015092010021.hdf"
2004-09-11,23000,"MOD09CMA.A2004255.006.2015093074333.hdf"
2004-09-02,28000,"MOD09CMA.A2004246.006.2015093084006.hdf"
2004-09-12,NA,"MOD09CMA.A2004256.006.2015093202710.hdf"
2004-09-21,51000,"MOD09CMA.A2004265.006.2015094072945.hdf"
2004-08-06,35000,"MOD09CMA.A2004219.006.2015092032823.hdf"
2004-08-07,28000,"MOD09CMA.A2004220.006.2015092042105.hdf"
2004-08-05,54000,"MOD09CMA.A2004218.006.2015092032802.hdf"
2004-07-15,75000,"MOD09CMA.A2004197.006.2015091060902.hdf"
2004-09-19,NA,"MOD09CMA.A2004263.006.2015094071524.hdf"
2004-09-10,31000,"MOD09CMA.A2004254.006.2015093073713.hdf"
2004-08-14,NA,"MOD09CMA.A2004227.006.2015092054220.hdf"
2004-09-20,19000,"MOD09CMA.A2004264.006.2015094072855.hdf"
2004-09-29,35000,"MOD09CMA.A2004273.006.2015094103120.hdf"
2004-08-15,56000,"MOD09CMA.A2004228.006.2015092061707.hdf"
2004-08-13,57000,"MOD09CMA.A2004226.006.2015092055439.hdf"
2004-07-23,66000,"MOD09CMA.A2004205.006.2015092024328.hdf"
2004-09-27,17000,"MOD09CMA.A2004271.006.2015094095844.hdf"
2004-09-18,35000,"MOD09CMA.A2004262.006.2015094071347.hdf"
2004-08-22,NA,"MOD09CMA.A2004235.006.2015094004610.hdf"
2004-09-28,NA,"MOD09CMA.A2004272.006.2015094101829.hdf"
2004-10-07,NA,"MOD09CMA.A2004281.006.2015094092621.hdf"
2004-08-23,NA,"MOD09CMA.A2004236.006.2015093034141.hdf"
2004-07-31,81000,"MOD09CMA.A2004213.006.2015092054735.hdf"
2004-08-21,21000,"MOD09CMA.A2004234.006.2015094000641.hdf"
2004-10-05,69000,"MOD09CMA.A2004279.006.2015094082534.hdf"
2004-08-30,18000,"MOD09CMA.A2004243.006.2015093030751.hdf"
2004-09-26,33000,"MOD09CMA.A2004270.006.2015094075719.hdf"
2004-10-06,34000,"MOD09CMA.A2004280.006.2015094082933.hdf"
2004-10-15,22000,"MOD09CMA.A2004289.006.2015094225244.hdf"
2004-08-31,NA,"MOD09CMA.A2004244.006.2015093034633.hdf"
2004-08-08,42000,"MOD09CMA.A2004221.006.2015092053831.hdf"
2004-10-13,27000,"MOD09CMA.A2004287.006.2015094105428.hdf"
2004-08-29,NA,"MOD09CMA.A2004242.006.2015093023410.hdf"
2004-10-04,39000,"MOD09CMA.A2004278.006.2015094081842.hdf"
2004-10-23,NA,"MOD09CMA.A2004297.006.2015126204646.hdf"
2004-09-07,NA,"MOD09CMA.A2004251.006.2015093052254.hdf"
2004-10-14,NA,"MOD09CMA.A2004288.006.2015094195500.hdf"
2004-09-08,20000,"MOD09CMA.A2004252.006.2015093060416.hdf"
2004-10-21,45000,"MOD09CMA.A2004295.006.2015095064102.hdf"
2004-08-16,40000,"MOD09CMA.A2004229.006.2015092065422.hdf"
2004-09-06,183000,"MOD09CMA.A2004250.006.2015093030556.hdf"
2004-10-12,27000,"MOD09CMA.A2004286.006.2015094102528.hdf"
2004-10-22,149000,"MOD09CMA.A2004296.006.2015095055007.hdf"
2004-10-31,18000,"MOD09CMA.A2004305.006.2015095053125.hdf"
2004-09-15,18000,"MOD09CMA.A2004259.006.2015094033835.hdf"
2004-09-16,64000,"MOD09CMA.A2004260.006.2015094064704.hdf"
2004-10-29,48000,"MOD09CMA.A2004303.006.2015120084116.hdf"
2004-08-24,57000,"MOD09CMA.A2004237.006.2015093042520.hdf"
2004-10-30,NA,"MOD09CMA.A2004304.006.2015120095509.hdf"
2004-09-14,53000,"MOD09CMA.A2004258.006.2015094030709.hdf"
2004-10-20,NA,"MOD09CMA.A2004294.006.2015095064035.hdf"
2004-11-08,NA,"MOD09CMA.A2004313.006.2015095231041.hdf"
2004-09-23,41000,"MOD09CMA.A2004267.006.2015094052545.hdf"
2004-09-24,19000,"MOD09CMA.A2004268.006.2015094051329.hdf"
2004-11-06,23000,"MOD09CMA.A2004311.006.2015095065124.hdf"
2004-10-28,NA,"MOD09CMA.A2004302.006.2015120084123.hdf"
2004-11-07,216000,"MOD09CMA.A2004312.006.2015095200714.hdf"
2004-09-22,14000,"MOD09CMA.A2004266.006.2015094030535.hdf"
2004-09-01,56000,"MOD09CMA.A2004245.006.2015093043128.hdf"
2004-11-16,NA,"MOD09CMA.A2004321.006.2015096051133.hdf"
2004-10-02,58000,"MOD09CMA.A2004276.006.2015094065452.hdf"
2004-11-14,NA,"MOD09CMA.A2004319.006.2015096050734.hdf"
2004-10-01,21000,"MOD09CMA.A2004275.006.2015094070257.hdf"
2004-11-05,32000,"MOD09CMA.A2004310.006.2015095064403.hdf"
2004-11-15,NA,"MOD09CMA.A2004320.006.2015096051142.hdf"
2004-11-24,68000,"MOD09CMA.A2004329.006.2015096054545.hdf"
